ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi
Yangzhou-287_bottle-1,,Yangzhou,287_bottle,pʰiŋ³⁴tsɛ⁰,pʰiŋ³⁴tsɛ⁰,pʰ i ŋ ³⁴ + ts ɛ ⁰,,Cihui,,,,,瓶 子
Suzhou-287_bottle-1,,Suzhou,287_bottle,bin²⁴,bin²⁴,b i n ²⁴,,Cihui,,,,,瓶
Wenzhou-287_bottle-1,,Wenzhou,287_bottle,bəŋ³¹ῃ⁰,bəŋ³¹ῃ⁰,b ə ŋ ³¹ + ŋ̍ ⁰,,Cihui,,,,,瓶 兒
Changsha-287_bottle-1,,Changsha,287_bottle,pin¹³tsɿ⁰,pin¹³tsɿ⁰,p i n ¹³ + ts ɿ ⁰,,Cihui,,,,,瓶 子
Nanchang-287_bottle-1,,Nanchang,287_bottle,pʰin²⁴tsɿ⁰,pʰin²⁴tsɿ⁰,pʰ i n ²⁴ + ts ɿ ⁰,,Cihui,,,,,瓶 子
Meixian-287_bottle-1,,Meixian,287_bottle,aŋ⁴⁴ɛ⁰,aŋ⁴⁴ɛ⁰,a ŋ ⁴⁴ + ɛ ⁰,,Cihui,,,,,罌 囗
Guangzhou-287_bottle-1,,Guangzhou,287_bottle,tʃøn⁵³,tʃøn⁵³,tʃ ø n ⁵³,,Cihui,,,,,罇
Yangjiang-287_bottle-1,,Yangjiang,287_bottle,tʃun³³,tʃun³³,tʃ u n ³³,,Cihui,,,,,罇
Xiamen-287_bottle-1,,Xiamen,287_bottle,kaŋ⁵⁵,kaŋ⁵⁵,k a ŋ ⁵⁵,,Cihui,,,,,幹
Xiamen-287_bottle-2,,Xiamen,287_bottle,pan²⁴₃₃a⁵¹,pan²⁴₃₃a⁵¹,p a n ³³/²⁴ + a ⁵¹,,Cihui,,,,,瓶 仔.Xiamen
Chaozhou-287_bottle-1,,Chaozhou,287_bottle,tsuŋ³³,tsuŋ³³,ts u ŋ ³³,,Cihui,,,,,罇
Chaozhou-287_bottle-2,,Chaozhou,287_bottle,taŋ³⁵,taŋ³⁵,t a ŋ ³⁵,,Cihui,,,,,囗
Fuzhou-287_bottle-1,,Fuzhou,287_bottle,piŋ⁵²₃₁miŋ⁵²,piŋ⁵²₃₁miŋ⁵²,p i ŋ ³¹/⁵² + m i ŋ ⁵²,,Cihui,,,,,瓶 瓶
Beijing-268_box-1,,Beijing,268_box,xə³⁵tsɿ⁰,xə³⁵tsɿ⁰,x ə ³⁵ + ts ɿ ⁰,,Cihui,,,,,盒 子
Beijing-268_box-2,,Beijing,268_box,ɕia³⁵tsɿ⁰,ɕia³⁵tsɿ⁰,ɕ i/j a ³⁵ + ts ɿ ⁰,,Cihui,,,,,匣 子
Jinan-268_box-1,,Jinan,268_box,xə⁴²tsɿ⁰,xə⁴²tsɿ⁰,x ə ⁴² + ts ɿ ⁰,,Cihui,,,,,盒 子
Shenyang-268_box-1,,Shenyang,268_box,xə³⁵tsɿ⁰,xə³⁵tsɿ⁰,x ə ³⁵ + ts ɿ ⁰,,Cihui,,,,,盒 子
XiAn-268_box-1,,XiAn,268_box,xuo²⁴tsɿ⁰,xuo²⁴tsɿ⁰,x u/w o ²⁴ + ts ɿ ⁰,,Cihui,,,,,盒 子
Chengdu-268_box-1,,Chengdu,268_box,xo³¹tsɿ⁵³,xo³¹tsɿ⁵³,x o ³¹ + ts ɿ ⁵³,,Cihui,,,,,盒 子
Kunming-268_box-1,,Kunming,268_box,xuo³¹tsɿ⁵³,xuo³¹tsɿ⁵³,x u/w o ³¹ + ts ɿ ⁵³,,Cihui,,,,,盒 子
Hefei-268_box-1,,Hefei,268_box,xɐʔ⁴tsə⁰,xɐʔ⁴tsə⁰,x ɐ ʔ ⁴ + ts ə ⁰,,Cihui,,,,,盒 子
Yangzhou-268_box-1,,Yangzhou,268_box,xəʔ⁴tsɛ⁰,xəʔ⁴tsɛ⁰,x ə ʔ ⁴ + ts ɛ ⁰,,Cihui,,,,,盒 子
Suzhou-268_box-1,,Suzhou,268_box,ɦaʔ²³tsɿ⁴¹₂₁,ɦaʔ²³tsɿ⁴¹₂₁,ɦ a ʔ ²³ + ts ɿ ²¹/⁴¹,,Cihui,,,,,盒 子
Wenzhou-268_box-1,,Wenzhou,268_box,ɦø¹²ɦø¹²ῃ⁰,ɦø¹²ɦø¹²ῃ⁰,ɦ ø ¹² + ɦ ø ¹² + ŋ̍ ⁰,,Cihui,,,,,盒 盒 兒
Changsha-268_box-1,,Changsha,268_box,xo²⁴tsɿ⁰,xo²⁴tsɿ⁰,x o ²⁴ + ts ɿ ⁰,,Cihui,,,,,盒 子
Nanchang-268_box-1,,Nanchang,268_box,hɔt⁵tsɿ⁰,hɔt⁵tsɿ⁰,h ɔ t ⁵ + ts ɿ ⁰,,Cihui,,,,,盒 子
Meixian-268_box-1,,Meixian,268_box,hap⁴ɛ⁰,hap⁴ɛ⁰,h a p ⁴ + ɛ ⁰,,Cihui,,,,,盒 囗
Guangzhou-268_box-1,,Guangzhou,268_box,hɐp²,hɐp²,h ɐ p ²,,Cihui,,,,,盒
Yangjiang-268_box-1,,Yangjiang,268_box,hɐp⁴⁵⁴,hɐp⁴⁵⁴,h ɐ p ⁴⁵⁴,,Cihui,,,,,盒
Xiamen-268_box-1,,Xiamen,268_box,aʔ⁵,aʔ⁵,a ʔ ⁵,,Cihui,,,,,盒
Chaozhou-268_box-1,,Chaozhou,268_box,ap⁴,ap⁴,a p ⁴,,Cihui,,,,,盒
Fuzhou-268_box-1,,Fuzhou,268_box,aʔ⁴,aʔ⁴,a ʔ ⁴,,Cihui,,,,,盒
Beijing-407_boy-1,,Beijing,407_boy,nan³⁵xair³⁵,nan³⁵xair³⁵,n a n ³⁵ + x */ai ³⁵,,Cihui,,,,,男 孩
Jinan-407_boy-1,,Jinan,407_boy,ɕio⁵⁵tsๅ⁰,ɕio⁵⁵tsๅ⁰,ɕ i/j o ⁵⁵ + ts ɿ ⁰,,Cihui,,,,,小 子
Jinan-407_boy-2,,Jinan,407_boy,ɕiɔ⁵⁵ɕiɔr⁵⁵,ɕiɔ⁵⁵ɕiɔr⁵⁵,ɕ i/j ɔ ⁵⁵ + ɕ y/ɥ */ɔ ⁵⁵,,Cihui,,,,,小 小
Shenyang-407_boy-1,,Shenyang,407_boy,ɕiau²¹³₂₁tsๅ⁰,ɕiau²¹³₂₁tsๅ⁰,ɕ i/j au ²¹/²¹³ + ts ɿ ⁰,,Cihui,,,,,小 子
XiAn-407_boy-1,,XiAn,407_boy,næ̃²⁴tsๅ⁰uɑ⁰,næ̃²⁴tsๅ⁰uɑ⁰,n æ̃ ²⁴ + ts ɿ ⁰ + u/w ɑ ⁰,,Cihui,,,,,男 子 娃
Chengdu-407_boy-1,,Chengdu,407_boy,ɚ³¹ua³¹₄₄tsๅ⁵³,ɚ³¹ua³¹₄₄tsๅ⁵³,ɚ/ə ³¹ + u/w a ⁴⁴/³¹ + ts ɿ ⁵³,,Cihui,,,,,兒 娃 子
Kunming-407_boy-1,,Kunming,407_boy,ɕiau⁵³ə³¹tsๅ⁵³,ɕiau⁵³ə³¹tsๅ⁵³,ɕ i/j au ⁵³ + ə ³¹ + ts ɿ ⁵³,,Cihui,,,,,小 兒 子
Hefei-407_boy-1,,Hefei,407_boy,ɕiɔ²¹sๅ⁵³,ɕiɔ²¹sๅ⁵³,ɕ i/j ɔ ²⁴ + s ɿ ⁵³,,Cihui,,,,,小 廝
Yangzhou-407_boy-1,,Yangzhou,407_boy,lɛ̃³⁴ɕiɑ³⁴tsɛ⁰,lɛ̃³⁴ɕiɑ³⁴tsɛ⁰,l ɛ̃ ³⁴ + ɕ i/j ɑ ³⁴ + ts ɛ ⁰,,Cihui,,,,,男 霞 子
Suzhou-407_boy-1,,Suzhou,407_boy,siæ⁴¹kø⁴⁴₃₅ῃ³¹₂₁,siæ⁴¹kø⁴⁴₃₅ῃ³¹₂₁,s i/j æ ⁴¹ + k ø ³⁵/⁴⁴ + ŋ̍ ²¹/³¹,,Cihui,,,,,小 幹 五
Suzhou-407_boy-2,,Suzhou,407_boy,nø²⁴₂₂siæ⁴¹₄₄kø⁴⁴₂₁,nø²⁴₂₂siæ⁴¹₄₄kø⁴⁴₂₁,n ø ²²/²⁴ + s i/j æ ⁴⁴/⁴¹ + k ø ²¹/⁴⁴,,Cihui,,,,,男 小 幹
Wenzhou-407_boy-1,,Wenzhou,407_boy,nø³¹ῃ⁰,nø³¹ῃ⁰,n ø ³¹ + ŋ̍ ⁰,,Cihui,,,,,男 兒
Changsha-407_boy-1,,Changsha,407_boy,ŋa¹³tsๅ⁰,ŋa¹³tsๅ⁰,ŋ a ¹³ + ts ɿ ⁰,,Cihui,,,,,伢 子
Nanchang-407_boy-1,,Nanchang,407_boy,tsai²¹³lit⁵tsๅ⁰,tsai²¹³lit⁵tsๅ⁰,ts ai ²¹³ + l i t ⁵ + ts ɿ ⁰,,Cihui,,,,,崽 立 子
Nanchang-407_boy-2,,Nanchang,407_boy,lan⁵⁵tsai²¹³tsๅ⁰,lan⁵⁵tsai²¹³tsๅ⁰,l a n ⁵⁵ + ts ai ²¹³ + ts ɿ ⁰,,Cihui,,,,,勇 崽 子
Meixian-407_boy-1,,Meixian,407_boy,sɛ⁴²lai⁴²ɛ⁰,sɛ⁴²lai⁴²ɛ⁰,s ɛ ⁴² + l ai ⁴² + ɛ ⁰,,Cihui,,,,,細 賴 囗
Guangzhou-407_boy-1,,Guangzhou,407_boy,nam²¹tʃɐi³⁵,nam²¹tʃɐi³⁵,n a m ²¹ + tʃ ɐi ³⁵,,Cihui,,,,,男 仔.Guangzhou
Yangjiang-407_boy-1,,Yangjiang,407_boy,tʃɐi²¹,tʃɐi²¹,tʃ ɐi ²¹,,Cihui,,,,,仔.Yangjiang
Xiamen-407_boy-1,,Xiamen,407_boy,@ta⁵⁵₃₃pɔ⁵⁵₃₃gin⁵¹₅₅a⁵¹,@ta⁵⁵₃₃pɔ⁵⁵₃₃gin⁵¹₅₅a⁵¹,t a ³³/⁵⁵ + p ɔ ³³/⁵⁵ + g i n ⁵⁵/⁵¹ + a ⁵¹,,Cihui,,,,,囗 埔 15 仔.Xiamen
Chaozhou-407_boy-1,,Chaozhou,407_boy,ta³³₂₃pou³³₂₃kĩã⁵³,ta³³₂₃pou³³₂₃kĩã⁵³,t a ²³/³³ + p ou ²³/³³ + k j ã ⁵³,,Cihui,,,,,囗 埔 仔.Chaozhou
Fuzhou-407_boy-1,,Fuzhou,407_boy,touŋ⁵²₄₄muɔ⁴⁴iaŋ³¹,touŋ⁵²₄₄muɔ⁴⁴iaŋ³¹,t ou ŋ ⁴⁴/⁵² + m u/w ɔ ⁴⁴ + i/j a ŋ ³¹,,Cihui,,,,,唐 埔 仔.Fuzhou
Beijing-145_bran-1,,Beijing,145_bran,fu⁵⁵tsɿ⁰,fu⁵⁵tsɿ⁰,f u ⁵⁵ + ts ɿ ⁰,,Cihui,,,,,麩 子
XiAn-145_bran-1,,XiAn,145_bran,fu²¹tsɿ⁰,fu²¹tsɿ⁰,f u ²¹ + ts ɿ ⁰,,Cihui,,,,,麩 子
Chengdu-145_bran-1,,Chengdu,145_bran,me³¹fu⁴⁴tsɿ⁵³,me³¹fu⁴⁴tsɿ⁵³,m e ³¹ + f u ⁴⁴ + ts ɿ ⁵³,,Cihui,,,,,麥 麩 子
Chengdu-145_bran-2,,Chengdu,145_bran,kʰaŋ⁴⁴,kʰaŋ⁴⁴,kʰ a ŋ ⁴⁴,,Cihui,,,,,糠
Kunming-145_bran-1,,Kunming,145_bran,mə³¹fu⁴⁴tsɿ⁵³,mə³¹fu⁴⁴tsɿ⁵³,m ə ³¹ + f u ⁴⁴ + ts ɿ ⁵³,,Cihui,,,,,麥 麩 子
Kunming-145_bran-2,,Kunming,145_bran,tau¹³kʰã⁴⁴,tau¹³kʰã⁴⁴,t au ¹³ + kʰ ã ⁴⁴,,Cihui,,,,,稻 糠
Hefei-145_bran-1,,Hefei,145_bran,fu²¹²tsə⁰,fu²¹²tsə⁰,f u ²¹² + ts ə ⁰,,Cihui,,,,,麩 子
Yangzhou-145_bran-1,,Yangzhou,145_bran,fu³¹tsɛ⁰,fu³¹tsɛ⁰,f u ³¹ + ts ɛ ⁰,,Cihui,,,,,麩 子
Suzhou-145_bran-1,,Suzhou,145_bran,fu⁴⁴bi²⁴₂₁,fu⁴⁴bi²⁴₂₁,f u ⁴⁴ + b i ²¹/²⁴,,Cihui,,,,,麩 皮
Wenzhou-145_bran-1,,Wenzhou,145_bran,føy⁴⁴bei³¹,føy⁴⁴bei³¹,f øi ⁴⁴ + b ei ³¹,,Cihui,,,,,麩 皮
Changsha-145_bran-1,,Changsha,145_bran,mə²⁴fu³³,mə²⁴fu³³,m ə ²⁴ + f u ³³,,Cihui,,,,,麥 麩
Changsha-145_bran-2,,Changsha,145_bran,kʰan³³,kʰan³³,kʰ a n ³³,,Cihui,,,,,糠
Nanchang-145_bran-1,,Nanchang,145_bran,ɕi⁵⁵kʰɔŋ⁴²,ɕi⁵⁵kʰɔŋ⁴²,ɕ i ⁵⁵ + kʰ ɔ ŋ ⁴²,,Cihui,,,,,細 糠
Nanchang-145_bran-2,,Nanchang,145_bran,pʰi²⁴kʰɔŋ⁴²,pʰi²⁴kʰɔŋ⁴²,pʰ i ²⁴ + kʰ ɔ ŋ ⁴²,,Cihui,,,,,皮 糠
Meixian-145_bran-1,,Meixian,145_bran,pʰi¹²kʰɔŋ⁴⁴,pʰi¹²kʰɔŋ⁴⁴,pʰ i ¹² + kʰ ɔ ŋ ⁴⁴,,Cihui,,,,,皮 糠
Guangzhou-145_bran-1,,Guangzhou,145_bran,hɔŋ⁵³,hɔŋ⁵³,h ɔ ŋ ⁵³,,Cihui,,,,,糠
Yangjiang-145_bran-1,,Yangjiang,145_bran,fu³³,fu³³,f u ³³,,Cihui,,,,,麩
Xiamen-145_bran-1,,Xiamen,145_bran,hu⁵⁵,hu⁵⁵,h u ⁵⁵,,Cihui,,,,,麩
Chaozhou-145_bran-1,,Chaozhou,145_bran,pʰou³³,pʰou³³,pʰ ou ³³,,Cihui,,,,,麩
Fuzhou-145_bran-1,,Fuzhou,145_bran,pʰou⁴⁴,pʰou⁴⁴,pʰ ou ⁴⁴,,Cihui,,,,,麩
Shenyang-145_bran-1,,Shenyang,145_bran,fu³³tsɿ⁰,fu³³tsɿ⁰,f u ³³ + ts ɿ ⁰,,Cihui,,,,,麩 子
Jinan-145_bran-1,,Jinan,145_bran,fu²¹³tsɿ⁰,fu²¹³tsɿ⁰,f u ²¹³ + ts ɿ ⁰,,Cihui,,,,,麩 子
Beijing-184_breakfast-1,,Beijing,184_breakfast,tsau²¹⁴₃₅tian²¹⁴,tsau²¹⁴₃₅tian²¹⁴,ts au ³⁵/²¹⁴ + t i/j a n ²¹⁴,,Cihui,,,,,早 點
Jinan-184_breakfast-1,,Jinan,184_breakfast,tsɔ⁵⁵tʂʰẽ⁰fæ̃²¹,tsɔ⁵⁵tʂʰẽ⁰fæ̃²¹,ts ɔ ⁵⁵ + ʈʂʰ ẽ ⁰ + f æ̃ ²¹,,Cihui,,,,,早 晨 飯
Shenyang-184_breakfast-1,,Shenyang,184_breakfast,tsau²¹³₂₁fan⁴¹,tsau²¹³₂₁fan⁴¹,ts au ²¹/²¹³ + f a n ⁴¹,,Cihui,,,,,早 飯
XiAn-184_breakfast-1,,XiAn,184_breakfast,tsau⁵³fæ̃⁴⁵,tsau⁵³fæ̃⁴⁵,ts au ⁵³ + f æ̃ ⁴⁵,,Cihui,,,,,早 飯
Chengdu-184_breakfast-1,,Chengdu,184_breakfast,tsau⁵³fan¹³,tsau⁵³fan¹³,ts au ⁵³ + f a n ¹³,,Cihui,,,,,早 飯
Kunming-184_breakfast-1,,Kunming,184_breakfast,tsau⁵³fã¹³,tsau⁵³fã¹³,ts au ⁵³ + f ã ¹³,,Cihui,,,,,早 飯
Hefei-184_breakfast-1,,Hefei,184_breakfast,tsɔ²⁴fæ̃⁵³,tsɔ²⁴fæ̃⁵³,ts ɔ ²⁴ + f æ̃ ⁵³,,Cihui,,,,,早 飯
Yangzhou-184_breakfast-1,,Yangzhou,184_breakfast,tsɔ⁴²fɛ̃⁵⁵,tsɔ⁴²fɛ̃⁵⁵,ts ɔ ⁴² + f ɛ̃ ⁵⁵,,Cihui,,,,,早 飯
Suzhou-184_breakfast-1,,Suzhou,184_breakfast,tsæ⁴¹vɛ³¹₂₄,tsæ⁴¹vɛ³¹₂₄,ts æ ⁴¹ + v ᴇ/ɛ ²⁴/³¹,,Cihui,,,,,早 飯
Wenzhou-184_breakfast-1,,Wenzhou,184_breakfast,tʰi⁴⁴kuɔ⁴⁴,tʰi⁴⁴kuɔ⁴⁴,tʰ i ⁴⁴ + k u/w ɔ ⁴⁴,,Cihui,,,,,天 光
Changsha-184_breakfast-1,,Changsha,184_breakfast,tsau⁴¹fan²¹,tsau⁴¹fan²¹,ts au ⁴¹ + f a n ²¹,,Cihui,,,,,早 飯
Nanchang-184_breakfast-1,,Nanchang,184_breakfast,tsau²¹³fan³¹,tsau²¹³fan³¹,ts au ²¹³ + f a n ³¹,,Cihui,,,,,早 飯
Meixian-184_breakfast-1,,Meixian,184_breakfast,tsau⁴⁴,tsau⁴⁴,ts au ⁴⁴,,Cihui,,,,,朝
Guangzhou-184_breakfast-1,,Guangzhou,184_breakfast,tʃiu⁵³tʃou³⁵fan²²,tʃiu⁵³tʃou³⁵fan²²,tʃ i/j u ⁵³ + tʃ ou ³⁵ + f a n ²²,,Cihui,,,,,朝 早 飯
Yangjiang-184_breakfast-1,,Yangjiang,184_breakfast,tʃiu³³,tʃiu³³,tʃ i/j u ³³,,Cihui,,,,,朝
Xiamen-184_breakfast-1,,Xiamen,184_breakfast,tsa⁵¹₅₅kʰi⁵¹,tsa⁵¹₅₅kʰi⁵¹,ts a ⁵⁵/⁵¹ + kʰ i ⁵¹,,Cihui,,,,,早 起
Chaozhou-184_breakfast-1,,Chaozhou,184_breakfast,muŋ⁵⁵₂₁₃kʰi⁵³,muŋ⁵⁵₂₁₃kʰi⁵³,m u ŋ ²¹³/⁵⁵ + kʰ i ⁵³,,Cihui,,,,,眠 起
Fuzhou-184_breakfast-1,,Fuzhou,184_breakfast,tsa³¹,tsa³¹,ts a ³¹,,Cihui,,,,,早
Beijing-359_bridge-1,,Beijing,359_bridge,tɕʰiau³⁵,tɕʰiau³⁵,tɕʰ i/j au ³⁵,,Cihui,,,,,撟
Jinan-359_bridge-1,,Jinan,359_bridge,tɕʰiɔ⁴²,tɕʰiɔ⁴²,tɕʰ i/j ɔ ⁴²,,Cihui,,,,,橋
XiAn-359_bridge-1,,XiAn,359_bridge,tɕʰiɑu²⁴,tɕʰiɑu²⁴,tɕʰ i/j ɑu ²⁴,,Cihui,,,,,橋
Chengdu-359_bridge-1,,Chengdu,359_bridge,tɕʰiau³¹,tɕʰiau³¹,tɕʰ i/j au ³¹,,Cihui,,,,,橋
Kunming-359_bridge-1,,Kunming,359_bridge,tɕʰiau³¹,tɕʰiau³¹,tɕʰ i/j au ³¹,,Cihui,,,,,橋
Hefei-359_bridge-1,,Hefei,359_bridge,tɕʰiɔ⁵⁵,tɕʰiɔ⁵⁵,tɕʰ i/j ɔ ⁵⁵,,Cihui,,,,,橋
Yangzhou-359_bridge-1,,Yangzhou,359_bridge,tɕʰiɔ³¹,tɕʰiɔ³¹,tɕʰ i/j ɔ ³¹,,Cihui,,,,,橋
Suzhou-359_bridge-1,,Suzhou,359_bridge,dʑiæ²⁴,dʑiæ²⁴,dʑ i/j æ ²⁴,,Cihui,,,,,橋
Wenzhou-359_bridge-1,,Wenzhou,359_bridge,dʑiɛ³¹,dʑiɛ³¹,dʑ i/j ɛ ³¹,,Cihui,,,,,橋
Changsha-359_bridge-1,,Changsha,359_bridge,tɕiau¹³,tɕiau¹³,tɕ i/j au ¹³,,Cihui,,,,,橋
Nanchang-359_bridge-1,,Nanchang,359_bridge,tɕʰiɛu²⁴,tɕʰiɛu²⁴,tɕʰ i/j ɛu ²⁴,,Cihui,,,,,橋
Meixian-359_bridge-1,,Meixian,359_bridge,kʰiau¹²,kʰiau¹²,kʰ i/j au ¹²,,Cihui,,,,,橋
Guangzhou-359_bridge-1,,Guangzhou,359_bridge,kʰiu²¹,kʰiu²¹,kʰ i/j u ²¹,,Cihui,,,,,橋
Xiamen-359_bridge-1,,Xiamen,359_bridge,kio²⁴,kio²⁴,k i/j o ²⁴,,Cihui,,,,,橋
Chaozhou-359_bridge-1,,Chaozhou,359_bridge,kie⁵⁵,kie⁵⁵,k i/j e ⁵⁵,,Cihui,,,,,橋
Fuzhou-359_bridge-1,,Fuzhou,359_bridge,kyɔ⁵²,kyɔ⁵²,k y/ɥ ɔ ⁵²,,Cihui,,,,,橋
Shenyang-359_bridge-1,,Shenyang,359_bridge,tɕʰiau³⁵,tɕʰiau³⁵,tɕʰ i/j au ³⁵,,Cihui,,,,,橋
Yangjiang-359_bridge-1,,Yangjiang,359_bridge,kʰiu⁴⁴³,kʰiu⁴⁴³,kʰ i/j u ⁴⁴³,,Cihui,,,,,橋
Beijing-720_bright-1,,Beijing,720_bright,Hal]⁵¹,Hal]⁵¹,l i/j a ŋ ⁵¹,,Cihui,,,,,亮
Jinan-720_bright-1,,Jinan,720_bright,liaq²¹,liaq²¹,l i/j a ŋ ²¹,,Cihui,,,,,亮
Shenyang-720_bright-1,,Shenyang,720_bright,Haq⁴¹,Haq⁴¹,l i/j a ŋ ⁴¹,,Cihui,,,,,亮
XiAn-720_bright-1,,XiAn,720_bright,liaq⁴⁵,liaq⁴⁵,l i/j a ŋ ⁴⁵,,Cihui,,,,,亮
Chengdu-720_bright-1,,Chengdu,720_bright,niał]¹³,niał]¹³,n i/j a ŋ ¹³,,Cihui,,,,,亮
Kunming-720_bright-1,,Kunming,720_bright,lia¹³,lia¹³,l i/j a ¹³,,Cihui,,,,,亮
Hefei-720_bright-1,,Hefei,720_bright,nia⁵³,nia⁵³,n i/j a ⁵³,,Cihui,,,,,亮
Yangzhou-720_bright-1,,Yangzhou,720_bright,liaq⁵⁵,liaq⁵⁵,l i/j ɑ ŋ ⁵⁵,,Cihui,,,,,亮
Suzhou-720_bright-1,,Suzhou,720_bright,!,!,l i/j a ŋ ³¹,,Cihui,,,,,亮
Wenzhou-720_bright-1,,Wenzhou,720_bright,kuo«,kuo«,k u/w o ⁴⁴,,Cihui,,,,,光
Changsha-720_bright-1,,Changsha,720_bright,kuan³³,kuan³³,k u/w a n ³³,,Cihui,,,,,光
Nanchang-720_bright-1,,Nanchang,720_bright,kuoq⁴²,kuoq⁴²,k u/w o ŋ ⁴²,,Cihui,,,,,光
Meixian-720_bright-1,,Meixian,720_bright,kuoq⁴⁴,kuoq⁴⁴,k u/w o ŋ ⁴⁴,,Cihui,,,,,光
Guangzhou-720_bright-1,,Guangzhou,720_bright,kwoq⁵³,kwoq⁵³,k w o ŋ ⁵³,,Cihui,,,,,光
Yangjiang-720_bright-1,,Yangjiang,720_bright,koq³³,koq³³,k o ŋ ³³,,Cihui,,,,,光
Xiamen-720_bright-1,,Xiamen,720_bright,kQB⁵,kQB⁵,k ŋ̍ ⁵⁵,,Cihui,,,,,光
Chaozhou-720_bright-1,,Chaozhou,720_bright,kmġ³³,kmġ³³,k ɯ ŋ ³³,,Cihui,,,,,光
Fuzhou-720_bright-1,,Fuzhou,720_bright,kuoq&quot;,kuoq,k u/w o ŋ ⁵²,,Cihui,,,,,光
Beijing-700_broad-1,,Beijing,700_broad,kʰuan⁵⁵,kʰuan⁵⁵,kʰ u/w a n ⁵⁵,,Cihui,,,,,寬
Jinan-700_broad-1,,Jinan,700_broad,kʰuæ̃²¹³,kʰuæ̃²¹³,kʰ u/w æ̃ ²¹³,,Cihui,,,,,寬
Shenyang-700_broad-1,,Shenyang,700_broad,kʰuan³³,kʰuan³³,kʰ u/w a n ³³,,Cihui,,,,,寬
XiAn-700_broad-1,,XiAn,700_broad,kʰuæ̃²¹,kʰuæ̃²¹,kʰ u/w æ̃ ²¹,,Cihui,,,,,寬
Chengdu-700_broad-1,,Chengdu,700_broad,kʰuan⁴⁴,kʰuan⁴⁴,kʰ u/w a n ⁴⁴,,Cihui,,,,,寬
Kunming-700_broad-1,,Kunming,700_broad,kʰuã⁴⁴,kʰuã⁴⁴,kʰ u/w ã ⁴⁴,,Cihui,,,,,寬
Hefei-700_broad-1,,Hefei,700_broad,kʰʊ̃²¹²,kʰʊ̃²¹²,kʰ ʊ̃ ²¹²,,Cihui,,,,,寬
Yangzhou-700_broad-1,,Yangzhou,700_broad,kʰõ³¹,kʰõ³¹,kʰ õ ³¹,,Cihui,,,,,寬
Suzhou-700_broad-1,,Suzhou,700_broad,kʰuɤʔ⁴,kʰuɤʔ⁴,kʰ u/w ɤ ʔ ⁴,,Cihui,,,,,闊
Wenzhou-700_broad-1,,Wenzhou,700_broad,kʰo²³,kʰo²³,kʰ o ²³,,Cihui,,,,,闊
Changsha-700_broad-1,,Changsha,700_broad,kʰõ³³,kʰõ³³,kʰ õ ³³,,Cihui,,,,,寬
Nanchang-700_broad-1,,Nanchang,700_broad,kʰuɔn⁴²,kʰuɔn⁴²,kʰ u/w ɔ n ⁴²,,Cihui,,,,,寬
Meixian-700_broad-1,,Meixian,700_broad,fat²¹,fat²¹,f a t ²¹,,Cihui,,,,,闊
Guangzhou-700_broad-1,,Guangzhou,700_broad,fun⁵³,fun⁵³,f u n ⁵³,,Cihui,,,,,寬
Yangjiang-700_broad-1,,Yangjiang,700_broad,fut²¹,fut²¹,f u t ²¹,,Cihui,,,,,闊
Xiamen-700_broad-1,,Xiamen,700_broad,kʰuaʔ³²,kʰuaʔ³²,kʰ u/w a ʔ ³²,,Cihui,,,,,闊
Chaozhou-700_broad-1,,Chaozhou,700_broad,kʰũã²¹³,kʰũã²¹³,kʰ w ã ²¹³,,Cihui,,,,,囗
Fuzhou-700_broad-1,,Fuzhou,700_broad,kʰuaʔ²³,kʰuaʔ²³,kʰ u/w a ʔ ²³,,Cihui,,,,,闊
Beijing-739_broken-1,,Beijing,739_broken,pʰo⁵¹,pʰo⁵¹,pʰ o ⁵¹,,Cihui,,,,,破
Jinan-739_broken-1,,Jinan,739_broken,pʰə²¹,pʰə²¹,pʰ ə ²¹,,Cihui,,,,,破
Shenyang-739_broken-1,,Shenyang,739_broken,pʰə⁴¹,pʰə⁴¹,pʰ ə ⁴¹,,Cihui,,,,,破
XiAn-739_broken-1,,XiAn,739_broken,pʰo⁴⁵,pʰo⁴⁵,pʰ o ⁴⁵,,Cihui,,,,,破
Chengdu-739_broken-1,,Chengdu,739_broken,nan¹³,nan¹³,n a n ¹³,,Cihui,,,,,爛
Chengdu-739_broken-2,,Chengdu,739_broken,pʰo¹³,pʰo¹³,pʰ o ¹³,,Cihui,,,,,破
Kunming-739_broken-1,,Kunming,739_broken,pʰo¹³,pʰo¹³,pʰ o ¹³,,Cihui,,,,,破
Hefei-739_broken-1,,Hefei,739_broken,pʰʊ⁵³,pʰʊ⁵³,pʰ ʊ ⁵³,,Cihui,,,,,破
Yangzhou-739_broken-1,,Yangzhou,739_broken,pʰo⁵⁵,pʰo⁵⁵,pʰ o ⁵⁵,,Cihui,,,,,破
Suzhou-739_broken-1,,Suzhou,739_broken,pʰu⁵¹³,pʰu⁵¹³,pʰ u ⁵¹³,,Cihui,,,,,破
Wenzhou-739_broken-1,,Wenzhou,739_broken,pʰa⁴²,pʰa⁴²,pʰ a ⁴²,,Cihui,,,,,破
Changsha-739_broken-1,,Changsha,739_broken,pʰo⁵⁵,pʰo⁵⁵,pʰ o ⁵⁵,,Cihui,,,,,破
